region_name,country_name,reporting_year,reporting_level,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,reporting_gdp
Europe & Central Asia,Moldova,1998,national,0.240474022088,0.075778778358,0.035038595007,0.106600970586,4.536285285642,3.468304297973,0.269986879836,0.395182633099,1360.36052515012
Europe & Central Asia,Moldova,1999,national,0.335088554859,0.106311881263,0.047346119721,0.146281765141,3.972247599595,2.790623257548,0.305158906338,0.426239763938,1316.60570873485
Europe & Central Asia,Moldova,2000,national,0.310843805061,0.091501913122,0.039274027099,0.124340785606,3.678235647931,2.891342709619,0.223274617206,0.364241875566,1347.09284099859
Europe & Central Asia,Moldova,2001,national,0.232557251206,0.06490878779,0.026640484757,0.086726133706,4.37689274666,3.350999582382,0.241786709444,0.379877877863,1432.46529021444
Europe & Central Asia,Moldova,2002,national,0.135586222585,0.030457182899,0.010461536685,0.038238214699,5.393788158352,4.291307057875,0.213526464213,0.358459071615,1547.7777755695
Europe & Central Asia,Moldova,2003,national,0.056087055493,0.009922570025,0.002890858006,0.011919956573,6.438566963481,5.080520153176,0.199994685111,0.349020852644,1654.58390339416
Europe & Central Asia,Moldova,2004,national,0.065504090604,0.014318836594,0.00480398199,0.01778067705,6.325615970323,5.088040732212,0.203552405121,0.350295666053,1781.42574579925
Europe & Central Asia,Moldova,2005,national,0.108748599749,0.026189300951,0.009742390334,0.033710607158,5.720203652329,4.51618819628,0.220353068953,0.362808379296,1919.69798572163
Europe & Central Asia,Moldova,2006,national,0.019625396902,0.004568695345,0.001970288479,0.006495261211,9.727121939097,7.823344350265,0.211386217903,0.353997171198,2017.44263405909
Europe & Central Asia,Moldova,2007,national,0.009524417183,0.002147744298,0.000924136164,0.002943090091,10.9975783575,8.950444829098,0.19777460758,0.344210409425,2082.78652841544
Europe & Central Asia,Moldova,2008,national,0.009574248623,0.001806400299,0.00051533916,0.002160701061,10.724819675073,8.63671233706,0.201429928215,0.346924430887,2249.52175359761
Europe & Central Asia,Moldova,2009,national,0.006580167233,0.000896014246,0.00028834445,0.001123589886,10.70634702842,8.843021100821,0.179674795186,0.329109080353,2117.22203182645
Europe & Central Asia,Moldova,2010,national,0.00410401243,0.000818769485,0.00026168368,0.000998890442,10.935810380099,9.055512277421,0.169738567906,0.320509202089,2269.80968612645
Europe & Central Asia,Moldova,2011,national,0.002166971032,0.000261779172,7.1644271e-05,0.000308749169,11.217984008669,9.451042386212,0.155115052613,0.306285756576,2403.26053914183
Europe & Central Asia,Moldova,2012,national,0.001385103524,0.000194984994,4.0665369e-05,0.000219619274,10.957043570552,9.373644049341,0.13851202424,0.291588393485,2389.4009147431
Europe & Central Asia,Moldova,2013,national,0.000251886046,7.4316272e-05,2.2942353e-05,8.9166227e-05,11.721873499639,10.077760217153,0.133085477543,0.285341588889,2606.19306556573
Europe & Central Asia,Moldova,2014,national,0.0,0.0,0.0,0.0,11.427106723843,9.887843403475,0.115574527829,0.268338525601,2738.16197278055
Europe & Central Asia,Moldova,2015,national,0.000312092439,1.3528022e-05,5.86388e-07,1.3829975e-05,11.800105074962,10.254812925325,0.118750155707,0.270281580819,2749.91303825395
Europe & Central Asia,Moldova,2016,national,0.001080544115,0.000334170916,0.000158172657,0.000453334926,11.455085671654,9.942880041016,0.115814697587,0.263453867879,2911.33776696462
Europe & Central Asia,Moldova,2017,national,0.0,0.0,0.0,0.0,11.499221684304,10.060412071923,0.108207591648,0.258992447506,3085.73889386565
Europe & Central Asia,Moldova,2018,national,0.0,0.0,0.0,0.0,11.911888295279,10.395865921753,0.106885784398,0.256616480725,3268.42596665742
Europe & Central Asia,Moldova,2019,national,0.000286451386,3.138776e-06,3.4393e-08,3.156099e-06,12.118137177931,10.515585565972,0.109011714394,0.260166466696,3439.12963997156
Europe & Central Asia,Moldova,2021,national,0.0,0.0,0.0,0.0,12.111857085665,10.60900954091,0.108171746519,0.257316383374,3688.65242484521
Sub-Saharan Africa,Madagascar,1980,national,0.486990000001,0.194621264531,0.100330006682,0.283141984582,3.323957039468,2.205929190286,0.372733782602,0.468486343967,689.531407144208
Sub-Saharan Africa,Madagascar,1993,national,0.732507085418,0.330605191767,0.187799350818,0.518997418558,2.104276927601,1.441359465828,0.35711644103,0.452076665171,482.641782767894
Sub-Saharan Africa,Madagascar,1997,national,0.693703029887,0.307440938234,0.172008991463,0.475999909916,2.013103767282,1.540269188209,0.264526379093,0.394327413161,457.774323261547
Sub-Saharan Africa,Madagascar,1999,national,0.668674623446,0.296431151594,0.164092154362,0.453176679036,2.053750388706,1.561575052847,0.249338671917,0.385832883041,467.919193188843
Sub-Saharan Africa,Madagascar,2001,national,0.709963964768,0.36116403455,0.219817434279,0.588190398171,2.086414900188,1.321340136122,0.380131543412,0.474171917776,487.661102523517
Sub-Saharan Africa,Madagascar,2005,national,0.742213645753,0.328566634739,0.177654532989,0.494062149662,1.94675922271,1.408842853655,0.266430751009,0.399282380761,459.774982591233
Sub-Saharan Africa,Madagascar,2010,national,0.801547294497,0.402315603112,0.238766646404,0.64203482807,1.694088877906,1.182738484626,0.300660173941,0.423801817365,456.729207078845
Sub-Saharan Africa,Madagascar,2012,national,0.80730057901,0.425351103782,0.262701083054,0.701738756122,1.591752244274,1.118723778647,0.303365421607,0.425512591838,452.205008433058
South Asia,Maldives,2002,national,0.066081804163,0.01500210176,0.004753473897,0.018311883712,7.056232566274,5.073288392749,0.300817937098,0.413120267703,7008.44748608127
South Asia,Maldives,2009,national,0.037728960166,0.007921447632,0.002327617128,0.009465431206,8.724323014018,6.798876940721,0.250290501614,0.383727637501,8311.34524198222
South Asia,Maldives,2016,national,0.0,0.0,0.0,0.0,19.446727512341,16.34764306574,0.16229670139,0.312856471274,9688.24828820587
South Asia,Maldives,2019,national,0.0,0.0,0.0,0.0,18.690467075709,15.830599720545,0.137566140899,0.292850912698,10888.6445657569
Latin America & Caribbean,Mexico,1984,national,0.083068125819,0.022127927101,0.008911162835,0.029382667045,9.872880166281,6.233773286954,0.407079243011,0.485270124167,8209.84351673619
Latin America & Caribbean,Mexico,1989,national,0.087050626187,0.029348492274,0.014522781629,0.043562895856,10.198065376994,6.39206517576,0.446897351591,0.501092682123,7882.12311018268
Latin America & Caribbean,Mexico,1992,national,0.078659560809,0.021266470342,0.008703439286,0.028466355162,11.98241733778,6.987323261676,0.481509021523,0.523107482203,8433.33703578674
Latin America & Caribbean,Mexico,1994,national,0.079339939163,0.023297235657,0.009993989457,0.031903395707,12.424266714505,7.215666651182,0.505863606695,0.534222464727,8715.73376736149
Latin America & Caribbean,Mexico,1996,national,0.13960938458,0.045625244395,0.022144374091,0.066417507811,9.053155768321,5.408069233341,0.481627428473,0.519714950332,8399.3425471036
Latin America & Caribbean,Mexico,1998,national,0.15237268492,0.052304918706,0.025041565327,0.074679623935,9.845196163084,5.88080535462,0.516837092142,0.532832991662,9240.00719179304
Latin America & Caribbean,Mexico,2000,national,0.106786488519,0.035064790754,0.016792580613,0.050751993996,11.72035182062,6.867967460987,0.516505654836,0.534176779447,9655.60249705114
Latin America & Caribbean,Mexico,2002,national,0.075212465443,0.022486428102,0.009948231233,0.031243323535,11.74711332522,7.255643803402,0.451390802758,0.505829620254,9300.11739878693
Latin America & Caribbean,Mexico,2004,national,0.071508161659,0.02380433026,0.011534299952,0.034405680663,12.404475535913,7.671183755334,0.453775902006,0.503431113632,9461.9237562519
Latin America & Caribbean,Mexico,2005,national,0.078001706772,0.025786223939,0.012829593635,0.03820564317,12.760130039017,7.998011285325,0.47077334066,0.509391021419,9524.74243606686
Latin America & Caribbean,Mexico,2006,national,0.053540765495,0.01623763235,0.007235830435,0.022587132254,13.316393203222,8.38427078834,0.435732080578,0.497122819057,9847.51282063333
Latin America & Caribbean,Mexico,2008,national,0.05982281216,0.018642753951,0.008677955153,0.026611708755,13.640354643321,8.477346109731,0.462984078264,0.508436575354,9888.13944322185
Latin America & Caribbean,Mexico,2010,national,0.047043630153,0.014382450498,0.006590129536,0.020451961062,12.767134159769,8.336524796743,0.398773849102,0.476580033071,9480.13530541633
Latin America & Caribbean,Mexico,2012,national,0.041995992734,0.011845062324,0.005169696944,0.016133557639,13.905740889858,8.650836256339,0.42963403239,0.495972530454,9872.2925200884
Latin America & Caribbean,Mexico,2014,national,0.039831141682,0.010753894312,0.004584662283,0.014772292885,13.083125995875,8.223202063942,0.414112328624,0.489123955959,9947.8860235819
Latin America & Caribbean,Mexico,2016,national,0.023163963031,0.005671019901,0.002181475061,0.007472646912,14.770230081762,9.640643858047,0.378627095235,0.469124410381,10161.3557074563
Latin America & Caribbean,Mexico,2018,national,0.018759746624,0.004717904742,0.001898634021,0.006325696255,15.072108390231,10.061306604406,0.363694636741,0.459549096406,10343.3534291048
Latin America & Caribbean,Mexico,2020,national,0.021319396032,0.005518331253,0.002336467598,0.007649913018,14.351696771125,9.877569313559,0.342681521655,0.445943437445,9273.81099988452
Latin America & Caribbean,Mexico,2022,national,0.011796792519,0.00301025743,0.001255158547,0.004167964068,16.587002565046,11.628477904936,0.323864878833,0.434540286921,10077.3833104761
East Asia & Pacific,Marshall Islands,2019,national,0.008543443744,0.001859074376,0.000529175102,0.002203693342,11.561995231974,9.188246479983,0.209064047522,0.35482942888,5056.095210614398
Europe & Central Asia,North Macedonia,1998,national,0.01136,0.000694376567,5.6949584e-05,0.00072474941,8.570683079793,7.694531933385,0.13321544906,0.281285782889,3038.13983382569
Europe & Central Asia,North Macedonia,2000,national,0.052176625655,0.011518397888,0.004171513439,0.014889251726,7.587672589801,6.468839059656,0.204010135956,0.342638720896,3283.37934095351
Europe & Central Asia,North Macedonia,2002,national,0.014565548491,0.003540525734,0.00134292553,0.004549737306,12.628211964931,9.938890542327,0.253590122976,0.385090682965,3240.11064526089
Europe & Central Asia,North Macedonia,2003,national,0.012436886668,0.002762421717,0.00095933702,0.003674022613,12.344030878977,9.595175271304,0.254827589503,0.387223931683,3301.31361922323
Europe & Central Asia,North Macedonia,2004,national,0.007659340679,0.001927532641,0.000624423638,0.002376169858,15.421479973857,12.226092853589,0.254308493203,0.384325517205,3445.80843699925
Europe & Central Asia,North Macedonia,2005,national,0.014961199722,0.004013821519,0.00156999,0.005215842575,13.291702501332,10.155497788014,0.266217202144,0.393052501102,3600.95390451686
Europe & Central Asia,North Macedonia,2006,national,0.028410087705,0.006153078544,0.001936364696,0.007509995488,13.701883921366,9.85876188244,0.316640376325,0.426425031809,3779.67672714493
Europe & Central Asia,North Macedonia,2008,national,0.006365959403,0.001472756835,0.000749226643,0.002339231391,18.359161926958,11.971739759594,0.362054022079,0.461413286164,4230.73498999821
Europe & Central Asia,North Macedonia,2009,national,0.097676712566,0.042926698161,0.025785021444,0.069830274391,10.45837804927,8.222776968075,0.363593163951,0.427606076951,4207.80679229371
Europe & Central Asia,North Macedonia,2010,national,0.104482268775,0.057015562001,0.04071004676,0.112314873479,10.459445903265,8.842160037961,0.368045764699,0.400628111624,4339.9663336969
Europe & Central Asia,North Macedonia,2011,national,0.090870746135,0.041040797933,0.024334390614,0.067274594191,10.8057622698,8.812335763138,0.320066976764,0.393602644407,4433.88946223239
Europe & Central Asia,North Macedonia,2012,national,0.06912791773,0.029090793124,0.01621528946,0.045759309465,10.867118298353,9.143415011193,0.287120404728,0.381321445419,4408.29842132998
Europe & Central Asia,North Macedonia,2013,national,0.052256984572,0.018374388383,0.009327719729,0.027532944427,10.870090835918,9.162788665384,0.248081314077,0.362389780609,4530.68414622156
Europe & Central Asia,North Macedonia,2014,national,0.045167345376,0.01949181166,0.011275697038,0.031598618817,11.575013930191,9.905079358181,0.242412518394,0.352015042681,4687.29849775791
Europe & Central Asia,North Macedonia,2015,national,0.055025375393,0.021480126825,0.011988298772,0.034030294982,12.078374019268,10.4139167316,0.252621303695,0.355904583136,4861.55615984223
Europe & Central Asia,North Macedonia,2016,national,0.042366355763,0.016984584305,0.009338534251,0.026292581237,12.803083196974,11.368791909959,0.239109281678,0.345344889295,4994.56120070716
Europe & Central Asia,North Macedonia,2017,national,0.044940064617,0.018316268645,0.010533371333,0.029347385486,13.330629224822,12.013549528408,0.240101976131,0.34198848282,5043.6945185295
Europe & Central Asia,North Macedonia,2018,national,0.033985563483,0.012146103163,0.005962704177,0.017582231715,13.68537489735,12.401244019795,0.213223919903,0.329604437873,5184.69680504137
Europe & Central Asia,North Macedonia,2019,national,0.026633504383,0.010815394178,0.005717429914,0.016230364752,14.949114973936,13.475551672466,0.223083270177,0.335058227343,5386.2027499932
Sub-Saharan Africa,Mali,1994,national,0.844957193227,0.512351070577,0.352756292026,0.924270125594,1.426213444312,0.837831487854,0.424252428296,0.501575775606,500.638058999875
Sub-Saharan Africa,Mali,2001,national,0.571522403503,0.223531047589,0.112826491076,0.324146107711,2.59409384858,1.876831716533,0.265064253096,0.398666888911,623.266374437479
Sub-Saharan Africa,Mali,2006,national,0.496761615651,0.170584331123,0.081051467917,0.240922310752,2.917057067869,2.161399085973,0.252290847092,0.389292197796,675.188949468141
Sub-Saharan Africa,Mali,2009,national,0.481721413552,0.146539090705,0.06119235055,0.195420340716,2.762460275822,2.21079625132,0.177449216108,0.330345208473,695.39448652741
Sub-Saharan Africa,Mali,2018,national,0.152188068547,0.030283505815,0.009509916118,0.036973238627,4.926420606019,3.768479032459,0.209434229616,0.359633588397,767.571595521859
Sub-Saharan Africa,Mali,2021,national,0.208492554046,0.045272514089,0.014389277089,0.055269251372,4.359941972866,3.348810457645,0.205207363362,0.356535942464,744.760427319594
Other High Income Countries,Malta,2006,national,0.00511958558,0.001801564956,0.000972090103,0.002868135405,34.669701115002,30.934843447042,0.139993721039,0.280199761356,18521.638379981
Other High Income Countries,Malta,2007,national,0.004103243617,0.00224657495,0.001438326016,0.003867548661,37.788589462224,33.492988886192,0.154513689508,0.292077361701,19338.4306191148
Other High Income Countries,Malta,2008,national,0.001090115119,0.000632927357,0.000417112548,0.001117945039,38.769511786555,33.960130866941,0.142870320617,0.289955066267,19948.1713924858
Other High Income Countries,Malta,2009,national,0.004304454163,0.002064487523,0.001380602105,0.003729901187,38.025784762305,32.869587443594,0.161970624118,0.302444554222,19573.8579946305
Other High Income Countries,Malta,2010,national,0.002192738711,0.001203490942,0.000885742792,0.002363240369,38.50441854701,33.916479770393,0.145491960445,0.29025771511,20557.7377488972
Other High Income Countries,Malta,2011,national,0.001857052004,0.001373408071,0.001078741209,0.002869822844,39.286265369139,34.591861025757,0.148234199065,0.291421286813,20566.4277747482
Other High Income Countries,Malta,2012,national,0.001177220698,0.000412540385,0.000212201812,0.000657325556,40.694352182108,35.504978576462,0.149099723124,0.293604357178,21221.6057063718
Other High Income Countries,Malta,2013,national,0.000296661449,5.4600748e-05,1.1896647e-05,6.1742402e-05,42.881447752279,37.582235219422,0.140484280739,0.288436637698,22071.0651510994
Other High Income Countries,Malta,2014,national,0.0,0.0,0.0,0.0,45.409102598929,39.885355583906,0.142339931653,0.290203465081,23286.2264514326
Other High Income Countries,Malta,2015,national,0.000843779646,0.000668079265,0.000531184365,0.001355038426,45.628785764452,39.541352711814,0.147968931164,0.29433773359,24921.7141769982
Other High Income Countries,Malta,2016,national,0.00092087107,0.000663376642,0.000529141228,0.001413505246,48.51734713258,42.701111616215,0.144246320695,0.290890259229,25181.477100564
Other High Income Countries,Malta,2017,national,0.001598865083,0.000923078789,0.000662847878,0.001755028032,48.852325544965,43.033344627324,0.147422229691,0.292322386446,27164.3004165602
Other High Income Countries,Malta,2018,national,0.001033806129,0.000543534546,0.000324622374,0.000876870338,50.075418382884,44.175016907416,0.14149091841,0.286650862241,28177.5495393975
Other High Income Countries,Malta,2019,national,0.003046817792,0.001349445005,0.000929823912,0.002561266606,54.549633387996,45.710778250311,0.171731071011,0.310417785524,29003.5818128032
Other High Income Countries,Malta,2020,national,0.002556744991,0.00104050501,0.000555861924,0.001517810706,56.989328587887,48.106637714671,0.176920303508,0.314037790184,26077.6273444161
East Asia & Pacific,Myanmar,2015,national,0.062170024137,0.014491624273,0.005082174693,0.018148091231,6.414801559875,4.768426542007,0.250511817965,0.380685092047,1174.4214882878225
East Asia & Pacific,Myanmar,2017,national,0.019911567273,0.0031975622,0.000837457884,0.003756108227,6.579838943327,5.47138041819,0.155311121557,0.306968695324,1302.388224040175
Europe & Central Asia,Montenegro,2005,national,0.002284184031,0.000591297119,0.000161583923,0.000691584609,14.56174792522,12.471874023818,0.150665511736,0.302172763878,5013.1959009921
Europe & Central Asia,Montenegro,2006,national,0.0,0.0,0.0,0.0,15.071901085027,12.922452150914,0.149388954341,0.300353596085,5435.88622103627
Europe & Central Asia,Montenegro,2007,national,0.003606450651,0.000126500788,4.437174e-06,0.000128772659,18.540245052933,15.79721239719,0.166215560267,0.314480677272,5798.06497333447
Europe & Central Asia,Montenegro,2008,national,0.000938959926,0.000330934678,0.000116637311,0.000408031039,19.495412386691,16.511878480794,0.154391940641,0.304879935527,6205.8212472095
Europe & Central Asia,Montenegro,2009,national,0.0,0.0,0.0,0.0,19.127317207657,16.12005656679,0.162157818016,0.310085163321,5833.65954418904
Europe & Central Asia,Montenegro,2010,national,0.0,0.0,0.0,0.0,17.291335508505,15.248287963239,0.139936671802,0.288930967349,5982.19928466066
Europe & Central Asia,Montenegro,2011,national,0.002112417485,0.000772613165,0.000282581974,0.000961803634,17.025528726565,14.544261094979,0.16008675909,0.308198538447,6168.84838637415
Europe & Central Asia,Montenegro,2012,national,0.012642962002,0.004914635998,0.002166537707,0.006580110431,15.971090480464,13.395161929277,0.18149361059,0.32273736046,5995.77445120446
Europe & Central Asia,Montenegro,2012,national,0.030313167843,0.011693813351,0.007330537704,0.021377057907,15.563439442766,12.244218310868,0.324868739034,0.412064897634,5995.77445120446
Europe & Central Asia,Montenegro,2013,national,0.010383036328,0.00198346623,0.000391974687,0.002211212983,16.237040513109,13.489328090338,0.180249454386,0.324429363366,6202.50670294785
Europe & Central Asia,Montenegro,2013,national,0.030291823129,0.009910089299,0.004572258246,0.013915075352,15.437398190541,12.528232879517,0.282788534035,0.39021728628,6202.50670294785
Europe & Central Asia,Montenegro,2014,national,0.0,0.0,0.0,0.0,17.056917856456,14.213847393777,0.166317636692,0.319265220115,6307.01856129174
Europe & Central Asia,Montenegro,2014,national,0.016274613087,0.003767350129,0.001750753044,0.006000449825,15.99554851156,13.133453800517,0.275935296513,0.387693566403,6307.01856129174
Europe & Central Asia,Montenegro,2015,national,0.013457712965,0.002369462821,0.000631130063,0.002784421416,16.203936944022,13.263836777516,0.27509136127,0.390050334127,6517.19267514764
Europe & Central Asia,Montenegro,2016,national,0.02474331027,0.013999588686,0.01056303473,0.029819863336,17.704717829166,14.535809557648,0.292684616475,0.384670478519,6707.85041020824
Europe & Central Asia,Montenegro,2017,national,0.033115063612,0.015874580778,0.012059290929,0.033985496616,17.454827131254,14.852144737207,0.283544136993,0.368815620191,7023.43381181246
Europe & Central Asia,Montenegro,2018,national,0.02839832998,0.010210581112,0.00580274656,0.016645441292,16.971663849774,14.618297852745,0.263028938952,0.368090781753,7381.80764032937
Europe & Central Asia,Montenegro,2019,national,0.019976742269,0.005797253445,0.002841403572,0.008609392909,17.739055112495,15.006553094646,0.235800513378,0.356654064479,7684.18397197185
Europe & Central Asia,Montenegro,2020,national,0.01767624104,0.007373138724,0.004554851056,0.01302248989,17.466791309118,14.692563804391,0.235930908154,0.354124167979,6515.53680560451
Europe & Central Asia,Montenegro,2021,national,0.019771241774,0.009415433337,0.006307535786,0.018083546037,18.891842602603,16.274788411044,0.229505794855,0.342971835426,7390.30811727832
East Asia & Pacific,Mongolia,1995,national,0.1476,0.031783395808,0.009272229786,0.037830374703,5.018735945752,4.189593830498,0.180622081524,0.331953401669,1431.46092314111
East Asia & Pacific,Mongolia,1998,national,0.284490000001,0.085975670847,0.036578174406,0.114771591546,3.360751867762,2.968533823278,0.154834894093,0.302719628221,1522.38979445595
East Asia & Pacific,Mongolia,2002,national,0.116121019705,0.027249810412,0.009670692941,0.034695839961,5.262572900274,4.394163693673,0.181208848819,0.328929481289,1649.93882429938
East Asia & Pacific,Mongolia,2007,national,0.016951885964,0.002866770037,0.000763891682,0.003383769988,8.620323533434,6.794510655341,0.210714817402,0.358218714055,2400.22509316356
East Asia & Pacific,Mongolia,2010,national,0.011435707079,0.001579682095,0.000380757181,0.001831184213,8.488634064702,6.957614435689,0.179685835803,0.330812121,2646.56167654317
East Asia & Pacific,Mongolia,2011,national,0.008566814186,0.001035570568,0.00019484883,0.001151942261,9.343779172819,7.489368518859,0.188444338536,0.338835074736,3057.31725486018
East Asia & Pacific,Mongolia,2012,national,0.004731093345,0.000806258662,0.00021172027,0.000946315627,10.747516166576,8.753404993997,0.187202694945,0.337516150856,3374.43838312918
East Asia & Pacific,Mongolia,2014,national,0.003275522464,0.000451047629,9.4227301e-05,0.0005078639,11.20757518963,9.306552828861,0.170170648348,0.320377899312,3909.91331954702
East Asia & Pacific,Mongolia,2016,national,0.007064973186,0.001009996931,0.000231408298,0.001156937271,9.275489617308,7.710069398533,0.172810722878,0.323457328263,3892.65220400112
East Asia & Pacific,Mongolia,2018,national,0.007115855828,0.000940697679,0.000216584371,0.001081173202,9.861786646186,8.099155895859,0.176722263652,0.327409903732,4242.30022157508
East Asia & Pacific,Mongolia,2022,national,0.002234101029,0.000393278273,0.000107192661,0.000463503328,12.303051897604,10.326544561029,0.161991299886,0.314164745932,4249.67501406205
Sub-Saharan Africa,Mozambique,1996,national,0.826842845665,0.498077776386,0.341674301678,0.898021140733,1.590054782576,0.883410089292,0.485122182909,0.532887741138,233.033001467804
Sub-Saharan Africa,Mozambique,2002,national,0.805882300872,0.417154043567,0.253288697332,0.678218042705,1.77022135495,1.14875750609,0.375074816323,0.469547079016,344.927517545918
Sub-Saharan Africa,Mozambique,2008,national,0.707958180482,0.329546010989,0.190732429455,0.522894173164,2.124650061927,1.451194892984,0.357422505179,0.4548912578,460.387399376419
Sub-Saharan Africa,Mozambique,2014,national,0.646408592101,0.293853981207,0.166800458274,0.459932046113,2.870126632844,1.604767041806,0.506518563672,0.539562736705,579.642369195999
Sub-Saharan Africa,Mozambique,2019,national,0.745283567117,0.375199497691,0.229317433234,0.618628062554,2.098656152214,1.293978814376,0.436015255038,0.502740714896,608.96362492754
Sub-Saharan Africa,Mauritania,1987,national,0.41383,0.180201279315,0.105027284103,0.291022573695,3.445833861563,2.571775781433,0.354693281478,0.439375104719,1448.08272979866
Sub-Saharan Africa,Mauritania,1993,national,0.428609999999,0.144622040987,0.066396882632,0.20164969871,3.963596711513,2.430400721225,0.423963686731,0.495238835978,1377.22996859419
Sub-Saharan Africa,Mauritania,1995,national,0.218320483094,0.065634660894,0.029769517917,0.09142193828,4.55435795782,3.53885630945,0.244023731817,0.377473629103,1377.92659152122
Sub-Saharan Africa,Mauritania,2000,national,0.214879994936,0.060365726008,0.023965435369,0.078898020161,4.876540826196,3.701061001257,0.254650258636,0.39028473558,1265.16042472798
Sub-Saharan Africa,Mauritania,2004,national,0.181278274643,0.047230477116,0.018159556033,0.06142370961,5.029644980071,3.681243160917,0.269898041937,0.401687545119,1303.27169193052
Sub-Saharan Africa,Mauritania,2008,national,0.118555089592,0.030155887044,0.011875053711,0.039761059631,5.763174202429,4.697593795132,0.21600870242,0.356853782027,1490.81766626765
Sub-Saharan Africa,Mauritania,2014,national,0.064908373034,0.015602563895,0.00565118856,0.019837174631,6.305359983742,5.299431614977,0.179773533207,0.326193498823,1522.75911860633
Sub-Saharan Africa,Mauritania,2019,national,0.05354672973,0.013713882398,0.005580090302,0.018130270976,6.27556103228,5.276699629202,0.171670570359,0.319967410893,1635.83999676974
Sub-Saharan Africa,Mauritius,2006,national,0.00307611768,0.00053883814,0.00017836892,0.000666178085,13.170840015135,10.254396337129,0.209928504987,0.356534221248,6756.22955969517
Sub-Saharan Africa,Mauritius,2012,national,0.004123899017,0.000734967485,0.000196804084,0.000862156086,14.941819579446,11.221883817235,0.248114303547,0.384653985259,8591.96715947096
Sub-Saharan Africa,Mauritius,2017,national,0.001253137091,0.000147699069,2.8608597e-05,0.000165223965,16.509262765519,12.731154780681,0.226614773192,0.36761205938,10247.6960577758
Sub-Saharan Africa,Malawi,1997,national,0.584547996013,0.214204288632,0.101524213428,0.301872605331,4.615183975129,1.874878203736,0.810995927276,0.657549374556,414.349385457249
Sub-Saharan Africa,Malawi,2004,national,0.688645812986,0.27906626392,0.141789499913,0.403606918409,2.188553191769,1.583823959114,0.263645945112,0.398717185109,411.004079534622
Sub-Saharan Africa,Malawi,2010,national,0.684215111738,0.307417832999,0.171661949543,0.471948943674,2.274319689767,1.515981846471,0.34909242609,0.454707106266,511.818289897155
Sub-Saharan Africa,Malawi,2016,national,0.657357230819,0.259954801422,0.129055135185,0.37211735786,2.500023282936,1.64966067141,0.348462849256,0.446940259482,542.925737032349
Sub-Saharan Africa,Malawi,2019,national,0.700605987387,0.293130283923,0.152654889989,0.430237257463,2.069374962799,1.533902762786,0.244915161521,0.385423641637,573.400114038594
East Asia & Pacific,Malaysia,1984,national,0.02676,0.001992312147,0.000197806371,0.002099312193,13.210407980822,8.542804174462,0.404097676713,0.48496295037,3688.49859944437
East Asia & Pacific,Malaysia,1987,national,0.01653,0.000718970106,4.1698838e-05,0.000740776747,12.701915511522,8.385774116467,0.375353479527,0.47041823695,3561.31609661087
East Asia & Pacific,Malaysia,1989,national,0.00724,0.000137901228,3.502674e-06,0.000139686712,12.49481020221,8.361013739934,0.359583586832,0.461684829661,4022.30991164431
East Asia & Pacific,Malaysia,1992,national,0.01003,0.000276575257,1.0170117e-05,0.000281805366,13.867933882557,9.048794390441,0.386548057669,0.476537237383,4804.6735773951
East Asia & Pacific,Malaysia,1995,national,0.01447,0.000609456668,3.4218895e-05,0.000627325136,14.428521064354,9.301846838484,0.403761801491,0.48522664421,5826.87084670636
East Asia & Pacific,Malaysia,1997,national,0.0,0.0,0.0,0.0,17.98391078367,11.46587333639,0.415951693858,0.491496487923,6518.99606810695
East Asia & Pacific,Malaysia,2003,national,0.015712516929,0.003084490587,0.001003577027,0.003823408373,16.595554329213,11.137479460892,0.374287571948,0.464161915845,6716.64325815606
East Asia & Pacific,Malaysia,2006,national,0.007701382283,0.001588539763,0.000558170004,0.002038439679,18.10327262974,12.527523182604,0.343871502843,0.447523494697,7444.02673539705
East Asia & Pacific,Malaysia,2008,national,0.006965738305,0.001379216764,0.000452144552,0.001716556677,18.898396305087,12.978290643741,0.357650351528,0.454797122291,7948.94761893736
East Asia & Pacific,Malaysia,2011,national,0.001399256804,0.000215091137,5.1250002e-05,0.000252505609,23.169908700385,16.255423307086,0.330446024121,0.439435963712,8393.9629789131
East Asia & Pacific,Malaysia,2013,national,0.000339769891,5.5067528e-05,1.6750973e-05,6.7627154e-05,26.415784219871,19.240177179466,0.288737265053,0.413488266656,8976.5456139839
East Asia & Pacific,Malaysia,2015,national,0.00019036654,2.3754689e-05,4.706968e-06,2.65549e-05,29.363651616939,21.624985430673,0.285745734208,0.410663983753,9699.60046342736
East Asia & Pacific,Malaysia,2018,national,0.000110286496,2.6734415e-05,1.0415833e-05,3.4243197e-05,32.811520145773,24.218781445505,0.287491639321,0.411767742675,10777.7665213518
East Asia & Pacific,Malaysia,2021,national,0.0,0.0,0.0,0.0,34.740494487328,25.865078714838,0.279382380521,0.406684269677,10605.6769579889
Sub-Saharan Africa,Namibia,1993,national,0.53517,0.28337669301,0.17848236924,0.469605023552,6.335082459322,1.904285323556,1.004947208304,0.710505494383,2957.04651770993
Sub-Saharan Africa,Namibia,2003,national,0.358615246023,0.121945584626,0.057523773362,0.172711121304,7.186875022062,2.905627290491,0.722174343796,0.633171648272,3235.74673698855
